"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"7xdiiqtQPUXrKcd6BoFyYd","bulbaba","Azahriah, DESH","32","0","18","HU","2023-10-24","62","True","125825","tripq","2023-08-24","0.81","0.674","11","-7.816","0","0.144","0.701","3.8e-05","0.095","0.242","103.09","4"
"5pYNDOTIoZZ5ab77vb8EO3","Rét","Azahriah, DESH","31","0","19","HU","2023-10-24","59","False","179234","Rét","2021-01-01","0.474","0.711","0","-6.94","1","0.0862","0.438","0.0","0.107","0.722","81.993","4"
"7AZobwHObSuZQDCGXWYuop","Villám","Mihályfi Luca, Ekhoe","30","0","20","HU","2023-10-24","60","False","206000","Villám","2023-07-25","0.808","0.391","5","-6.653","0","0.0922","0.143","0.0","0.103","0.353","120.074","4"
"3tYdb1HYnrqcq9bdwsuxfg","Gurulgatok","VZS","29","0","21","HU","2023-10-24","57","True","147096","Gurulgatok","2023-09-20","0.926","0.556","10","-7.379","0","0.178","0.0952","0.0","0.179","0.621","92.999","4"
"1lfErXcHIp6Ail8bFuONMF","Afro Beat","Pogány Induló, ANUBII$","28","0","22","HU","2023-10-24","61","True","192000","Megáll Az Idő","2023-02-25","0.858","0.436","8","-12.827","0","0.108","0.0481","0.353","0.0646","0.0988","125.002","4"
"3XKdJfbBwnxUnn5tdaJoYL","Papa","DESH, Azahriah","27","0","23","HU","2023-10-24","60","True","140480","DESHPERADO","2022-10-25","0.833","0.722","5","-7.579","0","0.0748","0.382","9.92e-05","0.0986","0.425","104.017","4"
"1Qzkw4QaTXbVd1TmDzSNOv","gát","Azahriah","26","0","24","HU","2023-10-24","61","False","189783","memento","2023-05-01","0.77","0.812","9","-7.646","0","0.114","0.349","0.0","0.0876","0.563","104.067","4"
"18DVypBkvcJtVFzQr5Ly7J","BAGIRA","Beton.Hofi, Hundred Sins","25","0","25","HU","2023-10-24","60","False","124273","PLAYBÁNIA","2022-09-01","0.678","0.825","11","-5.422","0","0.299","0.194","0.0","0.694","0.51","86.11","4"
"2xUsq60SijcWEWzPDoh5cL","Valentino","Mihályfi Luca, Csoky","24","0","26","HU","2023-10-24","53","False","141830","Valentino","2023-10-03","0.8","0.681","11","-7.058","0","0.0505","0.0772","0.0","0.216","0.382","94.978","4"
"6bmTNiH8blviXxFDVoAuL7","vicc","Azahriah, DESH","23","0","27","HU","2023-10-24","62","True","158048","tripq","2023-08-24","0.668","0.677","3","-8.724","0","0.236","0.304","0.00324","0.119","0.581","163.934","4"
"1tAyEL10PQDcIvEL2o75wt","figyelj","Azahriah","22","0","28","HU","2023-10-24","61","False","164290","silbak","2022-08-17","0.683","0.683","9","-7.846","1","0.036","0.124","3.14e-06","0.159","0.234","110.933","4"
"56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red","Doja Cat","21","0","29","HU","2023-10-24","88","True","230480","Scarlet","2023-09-20","0.864","0.556","2","-7.683","0","0.194","0.255","3.85e-06","0.112","0.726","99.974","4"
"3DTF2AIcHMwZ1q1gz9zspi","szosziazi","Azahriah","20","0","30","HU","2023-10-24","59","True","206037","memento","2023-05-01","0.771","0.615","8","-7.929","0","0.19","0.135","0.000587","0.12","0.406","105.993","4"
"6Rc6C6S4lgT5j1OekgI155","Pullup","Azahriah, DESH","19","0","31","HU","2023-10-24","61","False","137000","A ló túloldalán","2022-05-20","0.726","0.632","11","-8.655","1","0.112","0.106","0.0","0.0923","0.289","86.905","4"
"000n6Lx4yqUAslF1x3JeFY","béke","Azahriah, DESH, Young Fly, Lord Panamo, Copy Con","18","0","32","HU","2023-10-24","63","False","315862","tripq","2023-08-24","0.676","0.728","9","-7.661","0","0.0965","0.395","0.0","0.0587","0.938","174.089","4"
"5SDMdbd64hSpeg1OTCUy7L","Walkin a street","DESH, Young Fly, Azahriah","17","0","33","HU","2023-10-24","62","True","190687","CARPE DIEM","2023-07-21","0.715","0.791","10","-5.696","0","0.17","0.163","0.0","0.0747","0.963","79.959","4"
"3UlXaigjBM3sHyOpDbh1RI","casa de papel","Azahriah","16","0","34","HU","2023-10-24","61","True","160000","memento","2023-05-01","0.808","0.679","5","-7.034","0","0.125","0.646","0.0147","0.115","0.511","135.064","4"
"0NECD9bmlKlhxuZHQ5sq7J","Ördög Nórika","Bruno X Spacc","15","0","35","HU","2023-10-24","62","True","123125","Ördög Nórika","2023-07-30","0.924","0.557","10","-5.128","0","0.243","0.182","2.01e-06","0.121","0.258","96.036","4"
"3rUGC1vUpkDG9CZFHMur1t","greedy","Tate McRae","14","0","36","HU","2023-10-24","98","True","131872","greedy","2023-09-15","0.75","0.733","6","-3.18","0","0.0319","0.256","0.0","0.114","0.844","111.018","1"
"5mjYQaktjmjcMKcUIcqz4s","Strangers","Kenya Grace","13","0","37","HU","2023-10-24","98","False","172964","Strangers","2023-09-01","0.628","0.523","11","-8.307","0","0.0946","0.701","0.00274","0.219","0.416","169.982","4"
"0nQuoTxzDIVoWzaTgF5xtW","Várnék","Dzsúdló, Azahriah","12","0","38","HU","2023-10-24","62","False","187105","Várnék","2022-07-07","0.682","0.691","6","-4.227","1","0.0627","0.405","0.0","0.125","0.69","75.96","4"
"6eaaIxWaso3ooRdPDS5PuN","Rollin'","DESH, Young Fly, KKevin","11","0","39","HU","2023-10-24","63","True","199719","Rollin'","2023-07-07","0.753","0.584","1","-6.877","0","0.112","0.377","0.000587","0.0892","0.892","89.022","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","10","0","40","HU","2023-10-24","97","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"1o0TkBcMTkkOg1KUeB4riK","four moods","Azahriah","9","0","41","HU","2023-10-24","63","True","203529","silbak","2022-08-17","0.538","0.669","2","-8.325","0","0.217","0.37","1.06e-06","0.13","0.198","101.993","4"
"4MQDC8hquSlvTBq8gMoPPo","valami amerikai","Azahriah","8","0","42","HU","2023-10-24","63","False","220227","valami amerikai","2023-09-26","0.615","0.69","0","-7.392","1","0.143","0.599","0.000782","0.181","0.296","175.892","4"
"1VPU7SKdABCb3gNCNjMFIZ","lost tiki","Azahriah, DESH","7","0","43","HU","2023-10-24","65","False","171428","tripq","2023-08-24","0.711","0.691","4","-8.622","0","0.0459","0.715","0.15","0.254","0.656","98.002","4"
"1tCIXEBHBFHO1x3M07z3xy","Pakisztáni/popo","DESH, Young Fly","6","0","44","HU","2023-10-24","66","True","161025","CARPE DIEM","2023-07-21","0.615","0.825","2","-5.159","1","0.154","0.134","0.0114","0.0657","0.614","103.817","4"
"5ZY255MSISgMrvHmRZux1E","3korty","Azahriah","5","0","45","HU","2023-10-24","66","True","193398","memento","2023-05-01","0.825","0.69","0","-6.943","0","0.114","0.223","0.0","0.111","0.315","103.049","4"
"2EAvOY1uymm5ZAd0ZbnnPW","introvertált dal","Azahriah","4","0","46","HU","2023-10-24","64","True","169841","memento","2023-05-01","0.652","0.815","1","-4.849","1","0.0606","0.126","0.0","0.109","0.823","151.046","4"
"2IetMd5ZFurl1sjSAqhq2O","ceremónia","Azahriah, DESH","3","0","47","HU","2023-10-24","67","True","273818","tripq","2023-08-24","0.678","0.625","1","-8.855","0","0.12","0.496","0.00168","0.295","0.361","109.98","4"
"7kIn3HrqM432chtEydQgMb","Valencia","Tomi, VALMAR","2","0","48","HU","2023-10-24","65","False","175081","Valencia","2023-09-23","0.8","0.641","8","-5.775","0","0.0645","0.423","0.0","0.17","0.601","92.067","4"
"1E2flGJxXQNeBLRqQXiAsK","Rampapapam","DESH, Young Fly, Azahriah, Lord Panamo","1","0","49","HU","2023-10-24","68","True","189354","CARPE DIEM","2023-07-21","0.835","0.856","4","-5.102","0","0.0891","0.084","0.0114","0.0544","0.614","93.008","4"
"5qzLdvRViHUrRNdkpakG7C","BATICANO","Bad Bunny","50","0","0","HN","2023-10-24","85","True","256000","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.6","3","-7.793","0","0.0656","0.455","6.76e-06","0.131","0.431","105.009","4"
"3qQbCzHBycnDpGskqOWY0E","Ella Baila Sola","Eslabon Armado, Peso Pluma","49","0","1","HN","2023-10-24","86","False","165671","DESVELADO","2023-04-28","0.668","0.758","5","-5.176","0","0.0332","0.483","1.89e-05","0.0837","0.834","147.989","3"
"0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin, Bad Bunny","48","0","2","HN","2023-10-24","86","False","242573","OASIS","2019-06-28","0.754","0.646","7","-5.795","1","0.317","0.152","1.85e-05","0.108","0.429","176.089","4"
"3upTB6o5YgeALHgDp3mzte","Qué Onda Perdida","Grupo Firme, Gerardo Coronel","47","0","3","HN","2023-10-24","84","False","239637","Qué Onda Perdida","2023-03-30","0.497","0.501","2","-4.141","1","0.03","0.305","0.0","0.377","0.669","109.732","1"
"0WKd91LoIHCFIhDmgewjhy","Solos","Tony Dize, Plan B","46","0","4","HN","2023-10-24","62","False","188826","La Melodia de la Calle ""Updated""","2009-11-17","0.73","0.706","9","-5.274","0","0.0802","0.518","0.0","0.361","0.935","83.962","4"
"6irysuQyZWd7Bjj7ePiOs2","Holanda","Jhayco","45","0","5","HN","2023-10-24","93","True","231693","Holanda","2023-07-28","0.831","0.759","1","-3.627","0","0.0502","0.277","0.0","0.125","0.244","107.961","4"
"3cDyocF0Ibdfs1SFQk5cLZ","Lollipop","Darell","44","0","6","HN","2023-10-24","88","True","199946","EVERYBODY GO TO THE DISCOTEK","2023-07-28","0.822","0.711","6","-4.943","1","0.0668","0.179","1.46e-05","0.083","0.934","102.984","4"
"0rDQZJtSGgsB2rdkObpdFa","VOU 787","Bad Bunny","43","0","7","HN","2023-10-24","87","True","123643","nadie sabe lo que va a pasar mañana","2023-10-13","0.834","0.555","5","-7.902","0","0.197","0.0488","0.0","0.265","0.563","125.015","4"
"505v13epFXodT9fVAJ6h8k","AMARGURA","KAROL G","42","0","8","HN","2023-10-24","90","True","170480","MAÑANA SERÁ BONITO","2023-02-24","0.92","0.696","6","-3.356","0","0.0742","0.183","0.0","0.149","0.545","106.966","4"
"6Sq7ltF9Qa7SNFBsV5Cogx","Me Porto Bonito","Bad Bunny, Chencho Corleone","41","0","9","HN","2023-10-24","90","True","178567","Un Verano Sin Ti","2022-05-06","0.911","0.712","1","-5.105","0","0.0817","0.0901","2.68e-05","0.0933","0.425","92.005","4"
"1iLbUmb2b2btyAAcQ68a1p","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j","40","0","10","HN","2023-10-24","88","False","189901","Milo J: Bzrp Music Sessions, Vol. 57","2023-10-03","0.795","0.553","4","-8.496","0","0.244","0.527","2.84e-06","0.112","0.739","124.109","4"
"4SW9gHnW8NfKOdqmh0ij45","Fruto","Bizarrap, Milo j","39","0","11","HN","2023-10-24","90","False","132294","en dormir sin Madrid","2023-10-04","0.801","0.517","2","-8.205","0","0.269","0.494","1.45e-06","0.355","0.923","160.254","4"
"1C7lXfx4Y5maVl4AgUVlHA","ACHO PR","Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow","38","0","12","HN","2023-10-24","86","True","359647","nadie sabe lo que va a pasar mañana","2023-10-13","0.541","0.796","7","-5.177","1","0.347","0.317","0.0","0.193","0.469","85.205","4"
"7bPp2NmpmyhLJ7zWazAXMu","TULUM","Peso Pluma, Grupo Frontera","37","0","13","HN","2023-10-24","91","True","209415","GÉNESIS","2023-06-29","0.557","0.866","6","-4.454","1","0.0503","0.394","0.0","0.11","0.631","167.767","4"
"54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN","KAROL G","36","0","14","HN","2023-10-24","89","False","154374","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.634","0.725","5","-4.945","0","0.0587","0.0776","0.0","0.211","0.795","159.845","4"
"3Ua0m0YmEjrMi9XErKcNiR","Like Crazy","Jimin","35","0","15","HN","2023-10-24","94","False","212241","FACE","2023-03-24","0.629","0.733","7","-5.445","1","0.0419","0.0025","0.0","0.357","0.362","120.001","4"
"23d8v6tU6lR77pFKsApMtF","NADIE SABE","Bad Bunny","34","0","16","HN","2023-10-24","89","True","379058","nadie sabe lo que va a pasar mañana","2023-10-13","0.529","0.711","11","-5.016","0","0.0669","0.572","0.0","0.0799","0.582","170.305","4"
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","33","0","17","HN","2023-10-24","87","False","155960","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.865","0.573","5","-5.501","1","0.0678","0.0863","0.0","0.305","0.563","94.999","4"
"4Jc7252S1P99DjQ1lNGEOc","CYBERTRUCK","Bad Bunny","32","0","18","HN","2023-10-24","88","True","191959","nadie sabe lo que va a pasar mañana","2023-10-13","0.704","0.905","6","-4.948","0","0.338","0.371","2.09e-06","0.107","0.0991","151.823","4"
"4pcafPzLDSqQktqSpxHL3E","THUNDER Y LIGHTNING","Bad Bunny, Eladio Carrion","31","0","19","HN","2023-10-24","87","True","217133","nadie sabe lo que va a pasar mañana","2023-10-13","0.552","0.744","4","-2.656","0","0.124","0.496","0.0","0.112","0.627","156.027","4"
"7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","30","0","20","HN","2023-10-24","98","True","184400","Seven (feat. Latto)","2023-07-14","0.802","0.832","11","-4.107","1","0.0434","0.311","0.0","0.0815","0.89","124.997","4"
"1U3A66OHQyTu4N2QTMsP86","GRACIAS POR NADA","Bad Bunny","29","0","21","HN","2023-10-24","87","True","177450","nadie sabe lo que va a pasar mañana","2023-10-13","0.778","0.555","6","-5.473","0","0.231","0.325","0.0","0.111","0.271","143.916","4"
"39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR","Bad Bunny","28","0","22","HN","2023-10-24","86","True","225654","nadie sabe lo que va a pasar mañana","2023-10-13","0.914","0.698","1","-5.228","1","0.115","0.32","8.76e-06","0.083","0.757","99.011","4"
"6ZprqcYFC6D9eIZaCoqrSn","Gently (feat. Bad Bunny)","Drake, Bad Bunny","27","0","23","HN","2023-10-24","87","True","133694","For All The Dogs","2023-10-06","0.868","0.407","10","-7.735","1","0.295","0.0479","0.000111","0.139","0.255","107.524","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","26","0","24","HN","2023-10-24","97","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"5HR7yfhSCeoOHRQN05XnZQ","QUE VUELVAS","Grupo Frontera, Carin Leon","25","0","25","HN","2023-10-24","81","False","169418","El Comienzo","2023-08-25","0.497","0.644","10","-4.309","1","0.0443","0.188","0.0","0.114","0.779","162.542","4"
"7ucEkWU0SVy0XFdfXESgfY","LOS PITS","Bad Bunny","24","0","26","HN","2023-10-24","87","True","250851","nadie sabe lo que va a pasar mañana","2023-10-13","0.751","0.669","7","-5.367","1","0.445","0.442","2.11e-06","0.15","0.69","93.705","4"
"4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","Tainy, Bad Bunny","23","0","27","HN","2023-10-24","90","True","232131","DATA","2023-06-29","0.805","0.707","6","-3.758","0","0.0353","0.142","3.71e-05","0.563","0.744","122.014","4"
"6XbtvPmIpyCbjuT0e8cQtp","Columbia","Quevedo","22","0","28","HN","2023-10-24","96","False","186000","Columbia","2023-07-07","0.668","0.712","5","-5.927","1","0.0381","0.369","2.13e-05","0.108","0.264","100.02","4"
"1ODFVLQszq0hCOdZtqV5wq","MR. OCTOBER","Bad Bunny","21","0","29","HN","2023-10-24","89","True","189258","nadie sabe lo que va a pasar mañana","2023-10-13","0.805","0.612","8","-5.682","0","0.172","0.188","1.96e-05","0.134","0.425","126.013","4"
"2sTDlCxmuZCTDKKk9f1qus","WHERE SHE GOES","Bad Bunny","20","0","30","HN","2023-10-24","84","True","231704","nadie sabe lo que va a pasar mañana","2023-10-13","0.651","0.799","9","-4.02","0","0.0611","0.143","0.634","0.112","0.223","143.992","4"
"6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","Feid, Young Miko","19","0","31","HN","2023-10-24","93","True","195986","Classy 101","2023-03-31","0.859","0.658","11","-4.79","1","0.159","0.145","0.0","0.12","0.672","100.065","4"
"3NhstUmrlhaN1M6hP8zMbb","BABY NUEVA","Bad Bunny","18","0","32","HN","2023-10-24","89","True","240773","nadie sabe lo que va a pasar mañana","2023-10-13","0.866","0.63","10","-4.816","0","0.0616","0.504","0.000505","0.328","0.359","117.924","4"
"7JwdbqIpiuWvGbRryKSuBz","Es un Secreto","Plan B","17","0","33","HN","2023-10-24","72","False","190560","House Of Pleasure","2010-07-20","0.841","0.783","6","-4.915","0","0.0432","0.106","2.49e-06","0.0528","0.514","94.989","4"
"3TYOH7ta0101NYssoH5GlU","MERCEDES CAROTA","Bad Bunny, YOVNGCHIMI","16","0","34","HN","2023-10-24","87","True","202635","nadie sabe lo que va a pasar mañana","2023-10-13","0.822","0.487","1","-5.815","1","0.223","0.385","6.55e-05","0.115","0.193","134.046","4"
"7mXuWTczZNxG5EDcjFEuJR","LADY GAGA","Peso Pluma, Gabito Ballesteros, Junior H","15","0","35","HN","2023-10-24","95","True","212878","GÉNESIS","2023-06-29","0.646","0.736","5","-7.118","0","0.0449","0.216","0.0","0.415","0.873","140.098","3"
"01ppKlDRCmPpusO3yNrSRY","TELEFONO NUEVO","Bad Bunny, Luar La L","14","0","36","HN","2023-10-24","89","True","354784","nadie sabe lo que va a pasar mañana","2023-10-13","0.619","0.619","2","-6.238","1","0.491","0.407","0.0","0.0932","0.393","125.752","4"
"2yzshFeBIwH8tWIqHEFLeD","un x100to","Grupo Frontera, Bad Bunny","13","0","37","HN","2023-10-24","86","False","194563","El Comienzo","2023-08-25","0.571","0.72","9","-4.089","1","0.0458","0.213","0.0","0.271","0.542","83.827","4"
"5ixdmTpCmH5diBA1j154wN","UN PREVIEW","Bad Bunny","12","0","38","HN","2023-10-24","85","True","165582","nadie sabe lo que va a pasar mañana","2023-10-13","0.795","0.815","1","-3.322","1","0.0821","0.0368","3.82e-05","0.227","0.334","94.991","4"
"1YnChEM51BVZ5dRhbVFEMl","SEDA","Bad Bunny, Bryant Myers","11","0","39","HN","2023-10-24","89","True","190476","nadie sabe lo que va a pasar mañana","2023-10-13","0.706","0.566","6","-6.441","0","0.126","0.268","1.02e-06","0.111","0.23","125.876","4"
"4qSEvFGCpde73gqIuq3sho","HIBIKI","Bad Bunny, Mora","10","0","40","HN","2023-10-24","91","True","208000","nadie sabe lo que va a pasar mañana","2023-10-13","0.801","0.645","6","-5.605","0","0.0706","0.604","0.0","0.118","0.528","119.935","4"
"6uIIdjYTxxpWOyWuVXrKQO","Que Onda","Calle 24, Chino Pacas, Fuerza Regida","9","0","41","HN","2023-10-24","94","True","191466","Que Onda","2023-08-30","0.808","0.944","10","-4.863","0","0.0408","0.183","1.11e-06","0.138","0.937","124.934","3"
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","8","0","42","HN","2023-10-24","94","True","172797","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.841","0.738","7","-7.455","0","0.307","0.52","0.0","0.0892","0.484","169.918","4"
"25OeKzcqakFPaJlXHPE5lm","Primera Cita","Carin Leon","7","0","43","HN","2023-10-24","87","False","186455","Colmillo De Leche","2023-05-19","0.535","0.395","10","-7.805","1","0.0634","0.597","6.78e-05","0.0969","0.488","157.795","3"
"0O3U5iwTbiXCREMkvotJuN","EL AMOR DE SU VIDA","Grupo Frontera, Grupo Firme","6","0","44","HN","2023-10-24","90","False","165848","El Comienzo","2023-08-25","0.616","0.834","9","-3.069","1","0.0664","0.06","0.0","0.338","0.746","151.701","4"
"7ABLbnD53cQK00mhcaOUVG","LALA","Myke Towers","5","0","45","HN","2023-10-24","98","True","197920","LA VIDA ES UNA","2023-03-23","0.708","0.737","1","-4.045","1","0.0436","0.0739","0.00162","0.0955","0.607","91.986","4"
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","4","0","46","HN","2023-10-24","88","True","142334","Don Juan","2023-08-25","0.909","0.762","9","-3.974","1","0.0643","0.434","0.0","0.0856","0.843","101.987","3"
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","3","0","47","HN","2023-10-24","92","True","216327","nadie sabe lo que va a pasar mañana","2023-10-13","0.847","0.724","1","-5.41","1","0.298","0.0869","1.11e-06","0.118","0.396","94.601","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","2","0","48","HN","2023-10-24","94","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"4MjDJD8cW7iVeWInc2Bdyj","MONACO","Bad Bunny","1","0","49","HN","2023-10-24","95","True","267194","nadie sabe lo que va a pasar mañana","2023-10-13","0.787","0.621","4","-5.009","0","0.068","0.15","0.000402","0.58","0.13","139.056","4"
"2P5Eeh29qJrYa1T27cdL3B","反對無效","MC 張天賦","50","0","0","HK","2023-10-24","59","False","228819","反對無效","2021-06-03","0.703","0.607","0","-7.823","1","0.0409","0.716","0.0","0.112","0.819","118.973","4"
"0h7QMc9ZRzA9QJrbEHytn2","The Astronaut","JIN","49","0","1","HK","2023-10-24","87","False","282463","The Astronaut","2022-10-28","0.54","0.761","5","-5.356","1","0.0311","0.00446","2.5e-06","0.137","0.215","124.988","4"
"2vJreatDgwtXWKpkqpPUZ3","地球上的最後一朵花","陳卓賢 Ian","48","0","2","HK","2023-10-24","58","False","226665","地球上的最後一朵花","2022-10-31","0.623","0.382","8","-9.168","1","0.0349","0.785","0.0","0.0974","0.287","125.881","4"
